179	chr11	111782194	111879457	ALG9
1438	chr11	111908619	111913213	CRYAB
1440	chr11	112086823	112095801	SDHD
1480	chr11	117321777	117413266	CEP164
1486	chr11	118133376	118152915	SCN4B
1486	chr11	118162803	118176622	SCN2B
1493	chr11	119024350	119030906	SLC37A4
1493	chr11	119084876	119093549	HMBS
1493	chr11	119096502	119108331	DPAGT1
188	chr11	121102665	121190806	TECTA
1528	chr11	123629186	123654607	SCN3B
1538	chr11	124919249	124936412	HEPACAM
1543	chr11	125592794	125622759	STT3A
193	chr11	125956817	126063292	CDON
1568	chr11	128891417	128918056	KCNJ5
585	chr11_KI270721v1_random	50357	53017	H19
585	chr11_KI270831v1_alt	1030	81275	KCNQ1
585	chr11_KI270831v1_alt	115396	117975	CDKN1C
585	chr11_KI270832v1_alt	61882	65191	HRAS
73	chr12	752922	911452	WNK1
600	chr12	1971062	1971200	CACNA1C
9	chr12	2053249	2697949	CACNA1C
622	chr12	4909906	4918256	KCNA1
78	chr12	5948873	6124670	VWF
633	chr12	6328756	6342117	TNFRSF1A
634	chr12	6462237	6470677	VAMP1
637	chr12	6924462	6944652	ATN1
79	chr12	7189162	7218573	PEX5
653	chr12	8914719	8941464	PHC1
699	chr12	14973021	14981866	PDE6H
11	chr12	20815673	21090106	SLCO1B3
93	chr12	21131193	21239796	SLCO1B1
751	chr12	21764954	21774821	KCNJ8
93	chr12	21797389	21936694	ABCC9
777	chr12	25204788	25250931	KRAS
12	chr12	32485971	32646051	FGD4
835	chr12	32790745	32896846	PKP2
110	chr12	39293227	39443390	KIF21A
111	chr12	40225010	40369284	LRRK2
113	chr12	42458337	42589770	PRICKLE1
951	chr12	47972964	48004502	COL2A1
119	chr12	49018974	49055324	KMT2D
959	chr12	49089420	49094819	DHH
966	chr12	49950740	49958881	AQP2
981	chr12	51907417	51923361	ACVRL1
985	chr12	52446650	52452126	KRT6B
985	chr12	52487173	52493397	KRT6A
985	chr12	52514574	52520459	KRT5
1007	chr12	55409715	55413449	PHC1
1012	chr12	56041901	56044223	RPS26
127	chr12	57009996	57016560	TAC3
1020	chr12	57028516	57050765	MYO1A
1024	chr12	57550063	57584771	KIF5A
1167	chr12	76344485	76348442	BBS10
149	chr12	80444345	80680189	PTPRQ
19	chr12	88049012	88142216	CEP290
1280	chr12	91145257	91183029	DCN
1336	chr12	98515572	98550379	TMPO
168	chr12	100357078	100422059	SLC17A8
1361	chr12	101745496	101830867	GNPTAB
171	chr12	102838325	102917603	PAH
174	chr12	106357657	106510198	POLR3B
1413	chr12	108562517	108569384	ISCU
1420	chr12	109553715	109573553	MMAB
1422	chr12	109783086	109833407	TRPV4
178	chr12	110614026	110649131	TCTN1
1431	chr12	110910819	110920600	MYL2
179	chr12	111452213	111599676	ATXN2
180	chr12	112418731	112509913	PTPN11
1457	chr12	114353929	114408442	TBX5
1494	chr12	119178789	119194746	HSPB8
1506	chr12	120725767	120740008	ACADS
1525	chr12	123233296	123257959	C12orf65
1528	chr12	123621022	123633776	EIF2B1
1528	chr12	123671112	123708403	TCTN2
23	chr12	123712317	123761754	ATP6V0A2
1596	chr12	132618779	132622386	P2RX2
739	chr13	20187464	20192975	GJB2
739	chr13	20221961	20232395	GJB6
95	chr13	23180920	23325165	SGCG
95	chr13	23328822	23433728	SACS
96	chr13	24882273	24922889	CENPJ
99	chr13	27620742	27667422	POLR1D
798	chr13	27920030	27926314	PDX1
102	chr13	31199974	31332274	B3GALTL
103	chr13	32315479	32399672	BRCA2
107	chr13	36301637	36370180	SPG20
110	chr13	39655626	39791665	COG6
896	chr13	40789410	40812460	SLC25A15
118	chr13	47942655	48037989	SUCLA2
119	chr13	48303746	48481890	RB1
973	chr13	50909677	50970460	RNASEH2B
981	chr13	51932670	52011494	ATP7B
981	chr13	52012386	52033600	ALG11
139	chr13	70107212	70139753	ATXN8OS
1172	chr13	76991923	77002517	CLN5
1179	chr13	77895480	77975529	EDNRB
1224	chr13	83877204	83882393	SLITRK1
1239	chr13	85792786	85799348	SLITRK6
2	chr13	91398680	92867234	GPC5
1347	chr13	99981771	99986765	ZIC2
168	chr13	100089014	100530437	PCCA
170	chr13	101720854	102401774	FGF14
1369	chr13	102845840	102876001	ERCC5
178	chr13	110148962	110307149	COL4A1
742	chr14	20684176	20694186	ANG
747	chr14	21287976	21351301	RPGRIP1
94	chr14	22773222	22819811	SLC7A7
762	chr14	23320187	23326185	PABPN1
763	chr14	23381989	23408277	MYH6
763	chr14	23412737	23435661	MYH7
768	chr14	24080106	24115014	NRL
769	chr14	24239644	24242674	TINF2
770	chr14	24249113	24263210	TGM1
820	chr14	30874534	30895055	COCH
102	chr14	31025105	31096450	AP4S1
849	chr14	34710381	34714823	CFL2
863	chr14	36516398	36520225	NKX2-1
929	chr14	45135932	45200890	FANCM
963	chr14	49576671	49586416	RPS29
963	chr14	49620770	49623481	MGAT2
963	chr14	49625173	49635230	DNAAF2
968	chr14	50237566	50312229	L2HGDH
121	chr14	50533081	50633066	ATL1
121	chr14	50719762	50831121	NIN
973	chr14	50905216	50944530	PYGL
123	chr14	53036739	53153328	DDHD1
1003	chr14	54842005	54902824	GCH1
1046	chr14	60509219	60511807	SIX6
1047	chr14	60644698	60649437	SIX1
16	chr14	65006100	65102544	MAX
0	chr14	66507406	67181808	GPHN
1101	chr14	67701885	67734451	RDH12
137	chr14	67746519	67816589	ZFYVE26
142	chr14	73136434	73223691	PSEN1
143	chr14	73644874	73703728	DNAL1
1151	chr14	74239471	74262738	VSX2
1151	chr14	74285276	74303064	ABCD4
1153	chr14	74479939	74493381	NPC2
144	chr14	74498182	74612331	LTBP2
1157	chr14	75002908	75009591	EIF2B2
1164	chr14	75958098	75981749	TGFB3
145	chr14	75985752	76084073	IFT43
145	chr14	76371346	76501837	ESRRB
1174	chr14	77274955	77320882	POMT2
156	chr14	87837819	87980648	GALC
1259	chr14	88385397	88438461	SPATA7
157	chr14	88824152	88877996	TTC8
1271	chr14	89954938	90044764	TDP1
1274	chr14	90396982	90408275	CALM1
160	chr14	91271322	91417844	CCDC88C
160	chr14	91869410	91947702	FBLN5
1287	chr14	92058551	92106621	ATXN3
1305	chr14	94376746	94390692	SERPINA1
1310	chr14	95086227	95157422	DICER1
170	chr14	101964527	102050798	DYNC1H1
170	chr14	102362962	102502481	TECPR2
1384	chr14	104769349	104795743	AKT1
596	chr14_KI270847v1_alt	1493318	1507264	SERPINA1
94	chr15	22786224	22829789	NIPA1
96	chr15	24823646	24978582	SNRPN
97	chr15	25337248	25439028	UBE3A
99	chr15	27754875	28099312	OCA2
846	chr15	34229995	34338064	SLC12A6
847	chr15	34341715	34343161	NOP10
850	chr15	34788095	34795726	ACTC1
13	chr15	36579610	36810248	C15orf41
109	chr15	38252850	38357249	SPRED1
893	chr15	40405484	40421313	IVD
111	chr15	40594248	40662683	CASC5
908	chr15	42348102	42412317	CAPN3
113	chr15	42723561	42737219	CDAN1
113	chr15	42744345	42920809	TTBK2
14	chr15	42942899	43106088	UBR1
914	chr15	43197227	43221125	EPB42
917	chr15	43599562	43618800	STRC
918	chr15	43647293	43667702	CATSPER2
918	chr15	43714588	43717818	STRC
115	chr15	44562695	44663678	SPG11
931	chr15	45361123	45378782	GATM
932	chr15	45587218	45609711	BLOC1S6
119	chr15	48408305	48645788	FBN1
119	chr15	48737937	48811146	CEP152
121	chr15	50908671	51005900	AP4E1
133	chr15	63042638	63071914	TPM1
1080	chr15	64963020	64989946	SPG21
1081	chr15	65076815	65079938	KBTBD13
136	chr15	66386872	66491544	MAP2K1
0	chr15	67065856	67195195	SMAD3
1105	chr15	68206991	68257106	CLN6
1132	chr15	71810547	71818256	NR2E3
17	chr15	72343436	72376179	HEXA
1139	chr15	72686178	72738476	BBS4
1144	chr15	73319858	73369264	HCN4
143	chr15	74179465	74209705	STRA6
1156	chr15	74890010	74899457	MPI
147	chr15	78104605	78131535	CIB2
1196	chr15	80152890	80186582	FAH
1265	chr15	89209866	89221691	RLBP1
158	chr15	89243962	89317131	FANCI
1266	chr15	89316304	89334795	POLG
158	chr15	89627969	89655451	KIF7
1269	chr15	89760590	89778751	MESP2
1277	chr15	90717326	90815462	BLM
168	chr15	100400394	100544720	CERS3
73	chr15_KI270905v1_alt	5440	233611	OCA2
586	chr16	152854	154505	HBZ
586	chr16	172846	173710	HBA2
586	chr16	176679	177521	HBA1
595	chr16	1351898	1363351	GNPTG
596	chr16	1444932	1475084	CLCN7
600	chr16	2047988	2088712	TSC2
9	chr16	2088709	2135898	PKD1
609	chr16	3242027	3256627	MEFV
612	chr16	3581182	3611584	SLX4
76	chr16	3725054	3880120	CREBBP
618	chr16	4332214	4339597	GLIS2
623	chr16	5033701	5087379	ALG1
652	chr16	8797812	8849337	PMM2
83	chr16	10944487	11182189	CLEC16A
673	chr16	11547721	11587466	LITAF
691	chr16	13920156	13952348	ERCC4
10	chr16	15703134	15857030	MYH11
708	chr16	16149564	16223471	ABCC6
740	chr16	20333050	20352878	UMOD
93	chr16	21678513	21760729	OTOA
763	chr16	23388492	23453191	COG7
764	chr16	23522012	23557375	EARS2
765	chr16	23603161	23641357	PALB2
802	chr16	28466652	28492082	CLN3
812	chr16	29812087	29815881	PRRT2
819	chr16	30699140	30740707	SRCAP
819	chr16	30748298	30761181	PHKG2
822	chr16	31180109	31194871	FUS
117	chr16	46659676	46689232	VPS35
118	chr16	47461298	47701523	PHKB
120	chr16	49490603	49857919	ZNF423
975	chr16	51135974	51151272	SALL1
124	chr16	53599905	53703859	RPGRIP1L
126	chr16	56484346	56520096	BBS2
1023	chr16	57447424	57461275	COQ9
1024	chr16	57619737	57665032	GPR56
128	chr16	57882339	57971116	CNGB1
136	chr16	66427296	66493529	BEAN1
1092	chr16	66508002	66550412	TK2
138	chr16	68737291	68835541	CDH1
139	chr16	69328620	69339623	COG8
17	chr16	70252393	70289509	AARS
140	chr16	70480568	70523554	COG4
140	chr16	70807383	71230722	HYDIN
1155	chr16	74712957	74774831	FA2H
1161	chr16	75538116	75556286	TMEM231
1203	chr16	81081946	81096375	GCSH
1205	chr16	81314965	81380198	GAN
153	chr16	84145259	84177918	DNAAF1
1240	chr16	85899167	85922605	IRF8
1245	chr16	86567250	86568931	FOXC2
156	chr16	87601834	87698155	JPH3
1261	chr16	88643288	88651084	CYBA
1262	chr16	88809468	88811934	APRT
1262	chr16	88813733	88856966	GALNS
158	chr16	89508396	89557766	SPG7
158	chr16	89737550	89816657	FANCA
1271	chr16	89918850	89936097	TUBB3
74	chr16_KI270853v1_alt	1361145	1515023	MYH11
74	chr16_KI270853v1_alt	1807490	1881466	ABCC6
585	chr16_KI270855v1_alt	32578	39961	GLIS2
597	chr17	1650628	1684882	PRPF8
75	chr17	2593628	2685615	PAFAH1B1
611	chr17	3474109	3499406	ASPA
612	chr17	3636467	3663103	CTNS
622	chr17	4897768	4903074	CHRNE
634	chr17	6423736	6435199	AIPL1
640	chr17	7217124	7225267	ACADVL
641	chr17	7445086	7457613	CHRNB1
642	chr17	7583646	7592789	MPDU1
643	chr17	7668401	7687550	TP53
643	chr17	7686070	7703502	WRAP53
646	chr17	8002669	8020340	GUCY2D
646	chr17	8072635	8087703	ALOX12B
646	chr17	8095899	8118916	ALOXE3
646	chr17	8120589	8124092	HES7
648	chr17	8288650	8290091	RANGRF
648	chr17	8377515	8383247	RPL26
701	chr17	15229776	15265357	PMP22
716	chr17	17212212	17237188	FLCN
89	chr17	17681472	17811451	RAI1
723	chr17	18108705	18179802	MYO15A
732	chr17	19337553	19378182	B9D1
91	chr17	19648750	19677595	ALDH3A2
750	chr17	21692522	21704612	KCNJ18
801	chr17	28394641	28406212	SLC46A1
804	chr17	28728813	28742766	NEK8
102	chr17	31094926	31377677	NF1
856	chr17	35574794	35578637	PEX12
887	chr17	39665345	39666554	TCAP
111	chr17	40627727	40647851	SMARCE1
112	chr17	41523616	41771862	JUP
902	chr17	41582278	41586895	KRT14
902	chr17	41609778	41612827	KRT16
902	chr17	41619439	41624630	KRT17
113	chr17	42313324	42388495	STAT3
909	chr17	42562073	42566281	COASY
911	chr17	42780630	42797066	WNK4
912	chr17	42900796	42914433	G6PC
114	chr17	43044294	43170403	BRCA1
918	chr17	43753730	43758788	SOST
920	chr17	44004663	44009068	NAGS
923	chr17	44345122	44353102	GRN
927	chr17	44850286	44899625	EFTUD2
927	chr17	44899711	44903679	CCDC103
927	chr17	44905625	44915552	GFAP
116	chr17	45894381	46028333	MAPT
14	chr17	46029915	46225374	KANSL1
117	chr17	46762505	46818760	WNT3
967	chr17	50166004	50175932	SGCA
120	chr17	50184095	50201639	COL1A1
1018	chr17	56834098	56868675	DGKE
1029	chr17	58205435	58219605	MKS1
1	chr17	58692572	58734342	RAD51C
130	chr17	60149940	60170899	CA4
131	chr17	61679185	61863559	BRIP1
16	chr17	63938553	63972918	SCN4A
138	chr17	68413622	68533429	PRKAR1A
1120	chr17	70168672	70180042	KCNJ2
1135	chr17	72121019	72126419	SOX9
1143	chr17	73193033	73208506	COG1
1151	chr17	74274246	74314884	DNAI2
1156	chr17	74916083	74923263	USH1G
1159	chr17	75272979	75289449	SLC25A19
1161	chr17	75516527	75524739	TSEN54
1162	chr17	75721435	75757818	ITGB4
1163	chr17	75827225	75844717	UNC13D
1164	chr17	75941510	75979434	ACOX1
1168	chr17	76527585	76545376	PRCD
146	chr17	77281409	77500596	SEPT9
149	chr17	80036631	80100613	CCDC40
1196	chr17	80101555	80119880	GAA
1206	chr17	81509970	81512866	ACTG1
1207	chr17	81528390	81537130	FSCN2
1207	chr17	81650458	81656577	PDE6G
73	chr17_GL000258v2_alt	561504	758707	KANSL1
73	chr17_GL000258v2_alt	760287	893837	MAPT
595	chr17_GL000258v2_alt	1376623	1398561	KANSL1
598	chr17_GL000258v2_alt	1748385	1804487	WNT3
585	chr17_KI270861v1_alt	80656	114910	PRPF8
73	chr17_KI270908v1_alt	596512	730445	MAPT
73	chr17_KI270908v1_alt	732027	927544	KANSL1
74	chr17_KI270908v1_alt	1281919	1338200	WNT3
75	chr18	2655886	2805017	SMCHD1
607	chr18	2916993	3011947	LPIN2
611	chr18	3411926	3458408	TGIF1
79	chr18	6941743	7117814	LAMA1
84	chr18	11689014	11885684	GNAL
679	chr18	12328943	12377276	AFG3L2
94	chr18	22933331	23026486	RBBP8
764	chr18	23531498	23586617	NPC1
95	chr18	23689597	23955065	LAMA3
822	chr18	31065975	31102425	DSC2
825	chr18	31498063	31548851	DSG2
826	chr18	31591766	31599023	TTR
117	chr18	46477253	46657033	LOXHD1
121	chr18	50968016	51058244	SMAD4
15	chr18	55222330	55635957	TCF4
1024	chr18	57544840	57586737	FECH
15	chr18	57646425	57803095	ATP8B1
1037	chr18	59267034	59273393	RAX
1118	chr18	69862955	69956996	CD226
18	chr18	79679800	79754510	CTDP1
73	chr18_KI270863v1_alt	122433	160651	CTDP1
591	chr19	852290	856246	ELANE
73	chr19	917341	921015	KISS1R
594	chr19	1205798	1228435	STK11
595	chr19	1397025	1401570	GAMT
615	chr19	3976055	3985463	EEF2
616	chr19	4090321	4124129	MAP2K2
629	chr19	5823806	5828324	NRTN
633	chr19	6361451	6368904	CLPP
79	chr19	6677834	6720651	C3
642	chr19	7522609	7534009	MCOLN1
642	chr19	7534151	7561767	PNPLA6
643	chr19	7637100	7647874	STXBP2
650	chr19	8580239	8610735	ADAMTS10
662	chr19	10133345	10195079	DNMT1
82	chr19	10350527	10380601	TYK2
83	chr19	10713117	10831903	DNM2
83	chr19	10960921	11062282	SMARCA4
669	chr19	11089361	11133829	LDLR
681	chr19	12646507	12666777	MAN2B1
682	chr19	12806613	12813648	RNASEH2A
683	chr19	12891128	12899999	GCDH
85	chr19	13206442	13506460	CACNA1A
700	chr19	15159632	15200981	NOTCH3
703	chr19	15508524	15552317	CYP4F22
726	chr19	18593224	18606850	CRLF1
728	chr19	18782772	18791305	COMP
811	chr19	29698885	29715789	C19orf12
839	chr19	33299933	33302564	CEBPA
852	chr19	35030687	35040449	SCN1B
854	chr19	35282506	35285142	HAMP
858	chr19	35904400	35908309	TYROBP
859	chr19	36003099	36009371	SYNE4
860	chr19	36054880	36105110	WDR62
109	chr19	38433699	38587564	RYR1
886	chr19	39498916	39508481	DLL3
893	chr19	40393763	40413364	PRX
900	chr19	41330530	41353933	TGFB1
900	chr19	41354416	41364173	B9D2
112	chr19	41376532	41425005	BCKDHA
904	chr19	41859917	41871416	RPS19
905	chr19	41966581	41994276	ATP1A3
927	chr19	44905781	44909393	APOE
929	chr19	45178744	45181800	BLOC1S3
931	chr19	45351390	45370587	ERCC2
931	chr19	45407332	45478828	ERCC1
932	chr19	45485287	45497055	RTN2
932	chr19	45527766	45584864	OPA3
934	chr19	45764784	45769239	SIX5
934	chr19	45769708	45782557	DMPK
939	chr19	46410328	46413662	CCDC8
941	chr19	46746045	46758575	FKRP
118	chr19	47821841	47843329	CRX
958	chr19	48965308	48966879	FTL
960	chr19	49157758	49211841	TRPM4
965	chr19	49818278	49836980	MED25
968	chr19	50203627	50310544	MYH14
968	chr19	50315507	50329377	KCNC3
996	chr19	53882212	53907647	PRKCG
997	chr19	54115409	54131719	PRPF31
1005	chr19	55132792	55149238	TNNT1
1005	chr19	55151767	55157732	TNNI3
1005	chr19	55158660	55166722	DNAAF3
1022	chr19	57363510	57365353	TRAPPC2
585	chr19_GL949746v1_alt	89902	106263	PRPF31
585	chr19_GL949747v2_alt	89902	106263	PRPF31
585	chr19_GL949748v2_alt	89902	106263	PRPF31
585	chr19_GL949749v2_alt	89902	106263	PRPF31
585	chr19_GL949750v2_alt	89902	106263	PRPF31
585	chr19_GL949751v2_alt	89902	106263	PRPF31
585	chr19_GL949752v1_alt	89902	106263	PRPF31
585	chr19_GL949753v2_alt	89902	106263	PRPF31
585	chr19_KI270868v1_alt	31177	35132	ELANE
585	chr19_KI270938v1_alt	89902	106263	PRPF31
585	chr1_GL383519v1_alt	39470	49885	GBA
73	chr1_KI270763v1_alt	268112	512199	SDCCAG8
612	chr2	3575262	3580919	RPS7
706	chr2	15940560	15947007	MYCN
11	chr2	19910265	19990123	WDR35
737	chr2	19992051	20012694	MATN3
745	chr2	21001428	21044073	APOB
